"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"16",21,"NADS_IMPAIR_2_20220502094227.daq",3,"Dark",2,0,0.137643746738592,0.450342598756177,0.41201365450523,-0.454836935277791,0.414998913968664,0.0508935054007772
"17",22,"NADS_IMPAIR_3_20220430093142.daq",3,"Dark",2,0,0.164389585346442,0.388214472979173,0.447395941674385,-0.217045894731659,0.594348769044907,0.0425364430144191
"18",23,"NADS_IMPAIR_3_20220528094558.daq",3,"Dark",2,0,0.169019065379169,0.455582755547867,0.375398179072965,0.107981740164619,0.205835073865718,0.0398371650269397
"19",24,"NADS_IMPAIR_1_20220506094051.daq",3,"Dark",2,0,0.104376019264487,0.432239900449716,0.463384080285797,0.00484034280562727,0.498767816164051,0.04613733322302
"20",25,"NADS_IMPAIR_1_20220523093834.daq",3,"Dark",2,0,0.217174814874966,0.370021252842306,0.412803932282728,0.0845027681720431,0.82882589089723,0.0434464612189881
"21",26,"NADS_IMPAIR_2_20220525094530.daq",3,"Dark",2,0,0.207946310203742,0.38803618139518,0.404017508401077,-0.503598716121288,0.414218971724125,0.0324194225406794
"22",27,"NADS_IMPAIR_3_20220522095157.daq",3,"Dark",2,0,0.109734398116951,0.355911037150716,0.534354564732333,0.255147178811114,0.0775111821842071,0.041991960942956
"23",1004,"NADS_IMPAIR_3_20220708094141.daq",3,"Dark",2,0,0.160557097086545,0.486903851342083,0.352539051571371,0.0356620631337252,0.305834410322714,0.0493884043286248
"24",1007,"NADS_IMPAIR_2_20220529101643.daq",3,"Dark",2,0,0.0805738198979823,0.42161692220656,0.497809257895458,-0.198331516949942,0.267248600694078,0.0419874725888074
"25",1008,"NADS_IMPAIR_3_20220530142327.daq",3,"Dark",2,0,0.198771519639792,0.419779911835367,0.381448568524841,-0.223531798069993,0.438908665712362,0.0428813316934455
"26",1028,"NADS_IMPAIR_2_20220712152303.daq",3,"Dark",2,0,0.125023045368717,0.514795022868592,0.360181931762691,-0.545147115512589,0.296489924942843,0.047068207103389
"27",1029,"NADS_IMPAIR_1_20220709145318.daq",3,"Dark",2,0,0.136614054598212,0.441910173963774,0.421475771438014,0.116598616061933,0.368130197912948,0.043827293609146
"28",1030,"NADS_IMPAIR_3_20220710153640.daq",3,"Dark",2,0,0.150563298336631,0.456836894062485,0.392599807600884,-0.163626454524181,0.331724146454905,0.0398589126654919
"29",2012,"NADS_IMPAIR_2_20220709094523.daq",3,"Dark",2,0,0.138429858843327,0.465467976385006,0.396102164771667,-0.272673976469342,0.528443390710394,0.0422567524669092
"30",2020,"NADS_IMPAIR_2_20220712095304.daq",3,"Dark",2,0,0.156522800228918,0.411764464223682,0.4317127355474,-0.430732311496049,0.48675821451244,0.0348041290526125
"31",1,"NADS_IMPAIR_1_20220526150752.daq",3,"Gravel",2,0,0.169451898592773,0.599121676722844,0.231426424684383,0.697760352590066,0.217171387903557,0.0305810043118642
"32",2,"NADS_IMPAIR_1_20220403104348.daq",3,"Gravel",2,0,0.748458583118248,0.108665268782854,0.142876148098898,0.124776268603427,0.106068649882818,0.0728416725965491
"33",3,"NADS_IMPAIR_3_20220427095517.daq",3,"Gravel",2,0,0.219303693205472,0.431305020152334,0.349391286642194,-0.146435553876249,1.26154577560214e-05,0.0317892585637021
"34",5,"NADS_IMPAIR_2_20220429094441.daq",3,"Gravel",2,0,0.99763426429142,0,0.00236573570858036,0.328861665753296,0.109131333022896,0.107060763097255
"35",6,"NADS_IMPAIR_3_20220507145828.daq",3,"Gravel",2,0,0.879263752861383,0.120736247138617,0,-0.670719798527444,-0.109037746802344,0.14402611177294
"36",9,"NADS_IMPAIR_1_20220506150209.daq",3,"Gravel",2,0,0.586120028463965,0.413879971536035,0,0.800669911128876,0.495651341652475,0.124638684528644
"37",10,"NADS_IMPAIR_3_20220330095122.daq",3,"Gravel",2,0,0.755916298941806,0.233679097714596,0.0104046033435975,0.558559134363809,0.234794210065049,0.102415130264345
"38",11,"NADS_IMPAIR_1_20220507092123.daq",3,"Gravel",2,0,0.916772175934199,0.0832278240658011,0,-0.0564135214841135,0.0471142654944176,0.0991314000604781
"39",13,"NADS_IMPAIR_3_20220504104317.daq",3,"Gravel",2,0,0.263034957072352,0.564627700673437,0.172337342254212,0.721754858167996,0.256847336408347,0.028522323479643
"40",14,"NADS_IMPAIR_2_20220410093936.daq",3,"Gravel",2,0,0.258251947454112,0.524459959039364,0.217288093506524,3.54811474745698,0.878844876136016,0.0297293525012323
"41",15,"NADS_IMPAIR_2_20220527150054.daq",3,"Gravel",2,0,0.127107046240761,0.672777898339945,0.200115055419294,1.69271489179644,0.37356259855579,0.0326102936143913
"42",16,"NADS_IMPAIR_1_20220415102453.daq",3,"Gravel",2,0,0.167981243819628,0.562435166287735,0.269583589892637,0.454134184657688,0.0709582679417187,0.0400372764361279
"43",17,"NADS_IMPAIR_1_20220511092705.daq",3,"Gravel",2,0,0.369627230568321,0.630372769431679,0,0.424349009700896,0.286952846958826,0.0948336663554659
"44",18,"NADS_IMPAIR_1_20220411094350.daq",3,"Gravel",2,0,0.107366145546571,0.742499021942829,0.1501348325106,1.38328287680216,0.588382918368031,0.0347331306464341
"45",19,"NADS_IMPAIR_2_20220430151116.daq",3,"Gravel",2,0,1,0,0,0.0630827755860051,0.0299109322726829,0.11528369805432
"46",21,"NADS_IMPAIR_2_20220502094227.daq",3,"Gravel",2,0,0.426604642867327,0.496261192116184,0.0771341650164891,0.791220857334696,0.193812710645946,0.0971874565500203
"47",22,"NADS_IMPAIR_3_20220430093142.daq",3,"Gravel",2,0,0.140191554199928,0.696474563019377,0.163333882780695,0.181504231911217,0.114075213926893,0.032250271059952
"48",23,"NADS_IMPAIR_3_20220528094558.daq",3,"Gravel",2,0,0.786536199406466,0.0412113697758114,0.172252430817723,0.141558151217925,0.0613597630986685,0.0862802482791644
"49",24,"NADS_IMPAIR_1_20220506094051.daq",3,"Gravel",2,0,0.16061880067671,0.605818701188205,0.233562498135085,1.03103097321479,0.264072076588907,0.0339228629409186
"50",25,"NADS_IMPAIR_1_20220523093834.daq",3,"Gravel",2,0,0.23638069331453,0.499371435901441,0.264247870784029,6.12103043066167,1.20542438736311,0.0398340422344588
"51",26,"NADS_IMPAIR_2_20220525094530.daq",3,"Gravel",2,0,1,0,0,-0.201751014778682,-0.0480231455533207,0.09355058722732
"52",27,"NADS_IMPAIR_3_20220522095157.daq",3,"Gravel",2,0,0.346624235941815,0.63506823189849,0.018307532159695,0.653809283021238,0.352623661138228,0.0798074794273476
"53",1004,"NADS_IMPAIR_3_20220708094141.daq",3,"Gravel",2,0,0.672439609046098,0.327560390953902,0,0.446264023613466,0.245476099965612,0.122382145471589
"54",1007,"NADS_IMPAIR_2_20220529101643.daq",3,"Gravel",2,0,0.0980002389635508,0.553690666156464,0.348309094879985,1.9082157370403,0.470518560130597,0.0417094675772959
"55",1008,"NADS_IMPAIR_3_20220530142327.daq",3,"Gravel",2,0,0.390086677728123,0.609913322271877,0,2.63927206251735,0.479752899944365,0.0766217604259389
"56",1028,"NADS_IMPAIR_2_20220712152303.daq",3,"Gravel",2,0,0.136835116406453,0.651559422981933,0.211605460611615,0.859795136162489,0.269837575215502,0.0346850158522661
"57",1029,"NADS_IMPAIR_1_20220709145318.daq",3,"Gravel",2,0,0.166418527183557,0.566131209619753,0.26745026319669,1.0901902211184,0.233305680983024,0.0266006083566209
"58",1030,"NADS_IMPAIR_3_20220710153640.daq",3,"Gravel",2,0,0.580588642556823,0.419411357443177,0,1.08627500719217,0.323152046210668,0.119625194135848
"59",2012,"NADS_IMPAIR_2_20220709094523.daq",3,"Gravel",2,0,0.76633311428918,0.23366688571082,0,0.281311175221024,0.10562173375807,0.172020898320036
"60",2020,"NADS_IMPAIR_2_20220712095304.daq",3,"Gravel",2,0,0.121180361503566,0.602408817162495,0.276410821333939,1.55557194047863,0.297835298639583,0.033203281022807
"61",1,"NADS_IMPAIR_1_20220526150752.daq",3,"RuralStr",2,0,0.0167167995061369,0.0281711822426886,0.955112018251175,0.0624396341197529,0.1308382474305,0.00185809579928944
"62",2,"NADS_IMPAIR_1_20220403104348.daq",3,"RuralStr",2,0,0.00922123685065424,0.0318460146172296,0.958932748532116,0.0335595446392178,0.122809555468234,0.00122555282754517
"63",3,"NADS_IMPAIR_3_20220427095517.daq",3,"RuralStr",2,0,0.0199640687333689,0.0173660391084526,0.962669892158179,0.127732662806634,0.106779241900781,0.00149103930958698
"64",5,"NADS_IMPAIR_2_20220429094441.daq",3,"RuralStr",2,0,0.00918887703599225,0.0197551000780392,0.971056022885968,0.0397718805090786,0.209749612131411,0.000843384457864409
"65",6,"NADS_IMPAIR_3_20220507145828.daq",3,"RuralStr",2,0,0.0302336629278699,0.0217210753044287,0.948045261767701,0.0919913104455178,0.201154274623554,0.00216820787083547
"66",9,"NADS_IMPAIR_1_20220506150209.daq",3,"RuralStr",2,0,0.0390573701535292,0.00975454562928231,0.951188084217188,0.00696619025871424,0.0796708666807606,0.00434855511163899
"67",10,"NADS_IMPAIR_3_20220330095122.daq",3,"RuralStr",2,0,0.0214643527420904,0.0202825510149449,0.958253096242965,-0.167120442620888,0.203838005344789,0.00210349572569126
"68",11,"NADS_IMPAIR_1_20220507092123.daq",3,"RuralStr",2,0,0.0172150263466245,0.0183591857145471,0.964425787938828,0.0203806871210715,0.0383003460661707,0.00171627227962259
"69",13,"NADS_IMPAIR_3_20220504104317.daq",3,"RuralStr",2,0,0.0174253582892432,0.0268910333617423,0.955683608349015,-0.0445482469115759,0.165571149803172,0.00115784409319978
"70",14,"NADS_IMPAIR_2_20220410093936.daq",3,"RuralStr",2,0,0.0199545718708553,0.0127025169656567,0.967342911163488,0.115381279016019,0.074918137873273,0.00130266986541807
"71",15,"NADS_IMPAIR_2_20220527150054.daq",3,"RuralStr",2,0,0.0200904772522981,0.0196593765799078,0.960250146167794,-0.00972266556733198,0.147106136747328,0.00221379602697209
"72",16,"NADS_IMPAIR_1_20220415102453.daq",3,"RuralStr",2,0,0.0174613356501643,0.0307759240833495,0.951762740266486,-0.0670247118671274,0.276826259060468,0.00169258326229
"73",17,"NADS_IMPAIR_1_20220511092705.daq",3,"RuralStr",2,0,0.00912890785948506,0.0121210948518115,0.978749997288703,-0.0388980017587379,0.14011158562393,0.000795166666839791
"74",18,"NADS_IMPAIR_1_20220411094350.daq",3,"RuralStr",2,0,0.0165182894727728,0.0203979687336977,0.96308374179353,0.037377422405762,0.157178275580955,0.00231663909105615
"75",19,"NADS_IMPAIR_2_20220430151116.daq",3,"RuralStr",2,0,0.0215501401790376,0.0208484868138861,0.957601373007076,-0.0408882641971961,0.145161242812783,0.00185048075139173
"76",21,"NADS_IMPAIR_2_20220502094227.daq",3,"RuralStr",2,0,0.0450226207494357,0,0.954977379250564,-0.0124874856689472,0.023143541355639,0.00450095351131659
"77",22,"NADS_IMPAIR_3_20220430093142.daq",3,"RuralStr",2,0,0.0160130998593054,0.0161339039261974,0.967852996214497,-0.0519578987990467,0.0992896774136378,0.00141177817711624
"78",23,"NADS_IMPAIR_3_20220528094558.daq",3,"RuralStr",2,0,0.0147793876870943,0.00663837750444824,0.978582234808457,-0.0200691160247305,-0.0362297951938227,0.00146986965597881
"79",24,"NADS_IMPAIR_1_20220506094051.daq",3,"RuralStr",2,0,0.0269403087917149,0.0212683955463075,0.951791295661978,0.0791102382572012,0.187555835648753,0.00206236469513665
"80",25,"NADS_IMPAIR_1_20220523093834.daq",3,"RuralStr",2,0,0.0374522875929941,0.0293828341250818,0.933164878281924,-0.00671898489359222,0.102487352571405,0.00354664958417841
"81",26,"NADS_IMPAIR_2_20220525094530.daq",3,"RuralStr",2,0,0.0182766649080365,0.0253674354429157,0.956355899649048,0.0773991549245173,0.119107466759057,0.00126611691202446
"82",27,"NADS_IMPAIR_3_20220522095157.daq",3,"RuralStr",2,0,0.12169675753435,0.170054851046155,0.708248391419495,-0.0645303096125447,0.094379551165629,0.0444109687810883
"83",1004,"NADS_IMPAIR_3_20220708094141.daq",3,"RuralStr",2,0,0.0116092895589249,0.0168694600579655,0.97152125038311,0.0773895705156627,0.0596823507606403,0.0014879841853596
"84",1007,"NADS_IMPAIR_2_20220529101643.daq",3,"RuralStr",2,0,0.665705396977739,0,0.334294603022261,-9.04944833958695,53.3249156920491,0.00150855142664498
"85",1008,"NADS_IMPAIR_3_20220530142327.daq",3,"RuralStr",2,0,0.0183386509491352,0.0125837113514064,0.969077637699458,0.0204799176586484,0.0424962765662198,0.00221232106384226
"86",1028,"NADS_IMPAIR_2_20220712152303.daq",3,"RuralStr",2,0,0.0184835135586228,0.013598399014944,0.967918087426433,0.0431595581805593,0.0183495924836158,0.00272468103051814
"87",1029,"NADS_IMPAIR_1_20220709145318.daq",3,"RuralStr",2,0,0.0115357860894251,0.01079425669372,0.977669957216855,-0.0174963692503823,0.0955055987808672,0.000906991809293121
"88",1030,"NADS_IMPAIR_3_20220710153640.daq",3,"RuralStr",2,0,0.0224297683043551,0.0249065666506467,0.952663665044998,0.0773835408160713,0.119082884168117,0.00339954151416506
"89",2012,"NADS_IMPAIR_2_20220709094523.daq",3,"RuralStr",2,0,0.0198930464079956,0.0150716163315784,0.965035337260426,0.0309782947884702,0.160803869467965,0.00228610522575489
"90",2020,"NADS_IMPAIR_2_20220712095304.daq",3,"RuralStr",2,0,0.0125798861560937,0.0342647643792986,0.953155349464608,0.160270660031945,0.226654278331765,0.00217289534425985
