"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"14",18,"NADS_IMPAIR_3_20220411104336.daq",3,"Dark",3,0,0.125421638286465,0.422884744949696,0.451693616763839,-0.06365383126769,0.427858797065548,0.0431669571564465
"15",19,"NADS_IMPAIR_1_20220430161040.daq",3,"Dark",3,0,0.0995557238087809,0.454500644767648,0.445943631423572,0.0926392923443993,0.52695169840116,0.0485164966654715
"16",21,"NADS_IMPAIR_3_20220502104440.daq",3,"Dark",3,0,0.136942319273758,0.337620478455212,0.525437202271031,0.0425917199290806,0.315513559379024,0.0478428722358434
"17",22,"NADS_IMPAIR_1_20220430102753.daq",3,"Dark",3,0,0.16986473675174,0.389388067388214,0.440747195860046,-0.394469984724257,0.827514754248166,0.0424887841599653
"18",23,"NADS_IMPAIR_2_20220528104156.daq",3,"Dark",3,0,0.124241391761455,0.47345181173477,0.402306796503775,-0.303142410418303,0.37935310248201,0.0470154814938037
"19",24,"NADS_IMPAIR_3_20220506103431.daq",3,"Dark",3,0,0.142651038428648,0.423581112776463,0.433767848794889,0.123207910702388,0.114239962478867,0.04073703756718
"20",25,"NADS_IMPAIR_2_20220523103441.daq",3,"Dark",3,0,0.186312089172727,0.428429407246023,0.38525850358125,-0.264662170877571,0.534543736014338,0.04253081225057
"21",26,"NADS_IMPAIR_3_20220525104158.daq",3,"Dark",3,0,0.277422562303255,0.342878730545605,0.37969870715114,-0.260546817645338,0.494372857252855,0.0324434151259115
"22",27,"NADS_IMPAIR_2_20220522105011.daq",3,"Dark",3,0,0.121303608684439,0.330381159640117,0.548315231675444,-0.254713793519063,0.0558716116715842,0.046469163299258
"23",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"Dark",3,0,0.137060216235767,0.513254471084484,0.349685312679749,-0.2727460806108,0.620674338047303,0.0514584588803498
"24",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"Dark",3,0,0.0771885024678647,0.365537513538615,0.557273983993521,0.246188921434835,0.141751614539317,0.0650683390314324
"25",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"Dark",3,0,0.119290574356767,0.466977700527496,0.413731725115737,-0.0741015614099438,0.523808393101052,0.0463900633881149
"26",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"Dark",3,0,0.0774489667989713,0.452753143537158,0.469797889663871,-0.0567340180801202,0.369301966900027,0.0555677862078945
"27",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"Dark",3,0,0.133823927819216,0.449579378008974,0.41659669417181,0.069423218414429,0.352943086992771,0.04485799374432
"28",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"Dark",3,0,0.110756636833141,0.470336999642503,0.418906363524356,0.0403681111864289,0.333166678085206,0.0369597502153847
"29",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"Dark",3,0,0.0700186588961945,0.444279698012283,0.485701643091523,0.0350113714499722,0.39806009984833,0.0457093626308974
"30",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"Dark",3,0,0.112675383815505,0.453607525646862,0.433717090537633,-0.303832949497436,0.591416647867661,0.0360720861559197
"31",1,"NADS_IMPAIR_3_20220526160934.daq",3,"Gravel",3,0,0.171122655964532,0.556323702125608,0.27255364190986,0.673558081289446,0.212925640244745,0.0401951604830353
"32",2,"NADS_IMPAIR_2_20220403114032.daq",3,"Gravel",3,0,0.805023812071462,0.0930209515241171,0.10195523640442,0.863577484256186,0.490150009751831,0.0877053402252572
"33",3,"NADS_IMPAIR_1_20220427105058.daq",3,"Gravel",3,0,0.130746041664129,0.629481885330416,0.239772073005455,0.618157673351812,0.151343338193591,0.0313041953257721
"34",5,"NADS_IMPAIR_1_20220429104213.daq",3,"Gravel",3,0,1,0,0,0.536168980151206,0.239201892315052,0.139547683743881
"35",6,"NADS_IMPAIR_1_20220507155326.daq",3,"Gravel",3,0,0.701799502302376,0.298200497697624,0,0.928582902755747,0.35121741051611,0.0979433843378369
"36",9,"NADS_IMPAIR_2_20220506160030.daq",3,"Gravel",3,0,0.514208382060886,0.485791617939114,0,1.59418884614088,0.932832607982108,0.181603822813273
"37",10,"NADS_IMPAIR_2_20220330104740.daq",3,"Gravel",3,0,0.773463789704865,0.101877690203598,0.124658520091537,0.248393805272808,0.186733175843042,0.092814173803203
"38",11,"NADS_IMPAIR_3_20220507102244.daq",3,"Gravel",3,0,0.529872364008549,0.306870937168609,0.163256698822842,0.652047554589579,0.383260130730016,0.0759185411720047
"39",13,"NADS_IMPAIR_2_20220504114130.daq",3,"Gravel",3,0,0.194236464718408,0.61124908389156,0.194514451390032,0.387080156723477,0.0879855056467934,0.0299003424512075
"40",14,"NADS_IMPAIR_1_20220410103320.daq",3,"Gravel",3,0,0.176466280038669,0.578713770476861,0.24481994948447,4.84314612949,1.23176268750073,0.0353834151942163
"41",15,"NADS_IMPAIR_3_20220527155636.daq",3,"Gravel",3,0,0.117824684573775,0.718964641976027,0.163210673450199,1.8867797452092,0.555331005539097,0.0322396838829866
