"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"34",5,"NADS_IMPAIR_3_20220429084416.daq",0,"Gravel",1,0,0.730972119516331,0.103053895255585,0.165973985228083,0.478988111048372,0.25843941366582,0.0671413653498491
"35",6,"NADS_IMPAIR_2_20220507135543.daq",0,"Gravel",1,0,0.954850547817214,0.0451494521827864,0,0.779315681380346,0.295853149302996,0.136864679282522
"36",9,"NADS_IMPAIR_3_20220506134935.daq",0,"Gravel",1,0,0.350394228522262,0.467164842442303,0.182440929035435,1.62558493370422,0.854106732189313,0.0725754607747625
"37",10,"NADS_IMPAIR_1_20220330084228.daq",0,"Gravel",1,0,0.729631279318488,0.270368720681511,0,0.2861833484861,0.108261375065011,0.140887700898993
"38",11,"NADS_IMPAIR_2_20220507082442.daq",0,"Gravel",1,0,0.155199492275228,0.471950039187405,0.372850468537367,0.141290870432953,0.0181354428119462,0.0440843369055157
"39",13,"NADS_IMPAIR_1_20220504093724.daq",0,"Gravel",1,0,1,0,0,1.84244571827219,0.533621362293742,0.135811922166056
"40",14,"NADS_IMPAIR_3_20220410083141.daq",0,"Gravel",1,0,0.170845872765029,0.643961851147977,0.185192276086994,3.2276828031711,0.772269126735842,0.0330895299745683
"41",15,"NADS_IMPAIR_1_20220527135536.daq",0,"Gravel",1,0,0.164543329794918,0.568804327404367,0.266652342800715,3.17060543109845,0.771871423559467,0.0293525522596203
"42",16,"NADS_IMPAIR_3_20220415092038.daq",0,"Gravel",1,0,0.707855458778998,0.179458924871722,0.11268561634928,0.533726225143882,0.173235312453217,0.0938532547242563
"43",17,"NADS_IMPAIR_3_20220511082921.daq",0,"Gravel",1,0,0.424188658551754,0.575811341448246,0,0.325793163077077,0.198162036172717,0.109685459835961
"44",18,"NADS_IMPAIR_2_20220411084131.daq",0,"Gravel",1,0,0.79132617828914,0.20867382171086,0,0.861435761334887,0.366530102958813,0.109668448110365
"45",19,"NADS_IMPAIR_3_20220430141153.daq",0,"Gravel",1,0,0.899329256870389,0,0.100670743129611,0.386806754404305,0.108756096920235,0.0860878950962365
"46",21,"NADS_IMPAIR_1_20220502083604.daq",0,"Gravel",1,0,0.136008354259016,0.425997426698524,0.43799421904246,1.91557746571662,0.393525146317578,0.0499117715571046
"47",22,"NADS_IMPAIR_2_20220430082844.daq",0,"Gravel",1,0,0.11181361829902,0.730156973600206,0.158029408100774,1.14600303210208,0.36711648070797,0.0341191351391006
"48",23,"NADS_IMPAIR_1_20220528083501.daq",0,"Gravel",1,0,0.120696623626905,0.701656439094046,0.177646937279049,2.57550588920654,0.630346542083454,0.0371205031090459
"49",24,"NADS_IMPAIR_2_20220506083407.daq",0,"Gravel",1,0,0.14524822587317,0.683552733224959,0.17119904090187,1.188805831309,0.372736815641849,0.0362725736204258
"50",25,"NADS_IMPAIR_3_20220523083238.daq",0,"Gravel",1,0,0.233437939130639,0.493392655212821,0.273169405656539,3.10045848878712,0.601290651371495,0.0407527208877438
"51",26,"NADS_IMPAIR_1_20220525083546.daq",0,"Gravel",1,0,0.878109769025245,0,0.121890230974755,0.486203869984668,0.204325222483107,0.0668576333544945
"52",27,"NADS_IMPAIR_1_20220522083911.daq",0,"Gravel",1,0,0.159451904879217,0.354602331480181,0.485945763640602,0.261733940628252,0.0718105318782317,0.05856967477351
"53",1004,"NADS_IMPAIR_1_20220708084102.daq",0,"Gravel",1,0,0.11954328864105,0.695817473165617,0.184639238193332,1.27209049099756,0.401572382568537,0.0397725840073593
"54",1007,"NADS_IMPAIR_3_20220529090643.daq",0,"Gravel",1,0,0.430034580839118,0.294983036245569,0.274982382915313,1.10359099139344,0.210840083185722,0.13439299120327
"55",1008,"NADS_IMPAIR_2_20220530132213.daq",0,"Gravel",1,0,0.148544822402777,0.499935806703036,0.351519370894188,3.3089821174344,0.576485777394892,0.0364744972659695
"56",1028,"NADS_IMPAIR_1_20220712142045.daq",0,"Gravel",1,0,0.114846611090371,0.716069558203389,0.16908383070624,2.51878859221793,0.773612584301479,0.0375104356755795
"57",1029,"NADS_IMPAIR_2_20220709135457.daq",0,"Gravel",1,0,0.128657339379527,0.619418232376987,0.251924428243486,1.53314243096879,0.377582308478509,0.0293471704382143
"58",1030,"NADS_IMPAIR_2_20220710135859.daq",0,"Gravel",1,0,1,0,0,0.877705385092583,0.369942872022953,0.133867630301549
"59",2012,"NADS_IMPAIR_3_20220709084027.daq",0,"Gravel",1,0,0.125061578238914,0.688572951297914,0.186365470463171,1.76002898744806,0.438074740206068,0.0341003649159546
"60",2020,"NADS_IMPAIR_1_20220712083309.daq",0,"Gravel",1,0,0.160012009591005,0.540480189473095,0.2995078009359,0.656510868620751,0.133877017277313,0.0363112863169965
"61",1,"NADS_IMPAIR_2_20220526140427.daq",0,"RuralStr",1,0,0.0167030870352753,0.0230508467906625,0.960246066174062,0.143240926322044,0.127985764356848,0.00111731360942766
"62",2,"NADS_IMPAIR_3_20220403093825.daq",0,"RuralStr",1,0,0.0112915906028388,0.0314519942548222,0.957256415142339,-0.047308638413252,0.100354087054266,0.00116893909028384
"63",5,"NADS_IMPAIR_3_20220429084416.daq",0,"RuralStr",1,0,0.0106988574787276,0.0137805763570536,0.975520566164219,0.0438924758200147,0.100745298313632,0.000773396481374862
"64",6,"NADS_IMPAIR_2_20220507135543.daq",0,"RuralStr",1,0,0.0248127326192403,0.0304061736013064,0.944781093779453,0.0066466132723704,0.281081512282431,0.00188353355941671
"65",10,"NADS_IMPAIR_1_20220330084228.daq",0,"RuralStr",1,0,0.0361249976523824,0.0174329043258404,0.946442098021777,-0.25511603889826,0.331214018929267,0.00354067712610983
"66",11,"NADS_IMPAIR_2_20220507082442.daq",0,"RuralStr",1,0,0.0119472592436096,0.0187332714786549,0.969319469277735,0.0342592316853407,0.248136962203187,0.00105678177536276
"67",13,"NADS_IMPAIR_1_20220504093724.daq",0,"RuralStr",1,0,0.02582964398911,0.0211932110901186,0.952977144920771,0.0454160373334688,0.0657575168964957,0.00151868456594677
"68",14,"NADS_IMPAIR_3_20220410083141.daq",0,"RuralStr",1,0,0.0190442015189363,0.0130982223996872,0.967857576081377,0.246057651667272,0.286249427773991,0.00121227297209992
"69",15,"NADS_IMPAIR_1_20220527135536.daq",0,"RuralStr",1,0,0.0189250618977678,0.0213685043886795,0.959706433713553,0.0352251158025071,0.219222595011188,0.00221831171781029
"70",16,"NADS_IMPAIR_3_20220415092038.daq",0,"RuralStr",1,0,0.0159300236189219,0.0306147576431054,0.953455218737973,-0.0354785854579966,0.200063664965465,0.00155093360955087
"71",17,"NADS_IMPAIR_3_20220511082921.daq",0,"RuralStr",1,0,0.00997225354130804,0.0112826096592519,0.97874513679944,-0.0366838524331973,0.111322661201772,0.000975437799305181
"72",18,"NADS_IMPAIR_2_20220411084131.daq",0,"RuralStr",1,0,0.0139041001370188,0.0156189531737247,0.970476946689256,-0.0375658286363925,0.119120339983699,0.00169894503163182
"73",19,"NADS_IMPAIR_3_20220430141153.daq",0,"RuralStr",1,0,0.0136307127979873,0.017537153413742,0.968832133788271,-0.0763950016867002,0.323935593573757,0.0012606408829008
"74",21,"NADS_IMPAIR_1_20220502083604.daq",0,"RuralStr",1,0,0.0328787298925661,0.00795924382662574,0.959162026280808,-0.110365897797883,0.0728530142738765,0.00400753709184932
"75",22,"NADS_IMPAIR_2_20220430082844.daq",0,"RuralStr",1,0,0.0100509111002963,0.0114284011123771,0.978520687787326,0.0399988063583252,0.0701864496811793,0.000934193659906572
"76",23,"NADS_IMPAIR_1_20220528083501.daq",0,"RuralStr",1,0,0.0237630832025693,0.00916326276370825,0.967073654033722,0.216044411402439,0.130362865802254,0.00181960052707077
"77",24,"NADS_IMPAIR_2_20220506083407.daq",0,"RuralStr",1,0,0.0165747230661752,0.00884583553621536,0.974579441397609,0.0694637711107666,0.0699537688535092,0.00138948422283459
"78",25,"NADS_IMPAIR_3_20220523083238.daq",0,"RuralStr",1,0,0.736268337380386,0.0744319413078716,0.189299721311742,-9.15953624922787,13.7990716211242,0.00702081570708165
"79",26,"NADS_IMPAIR_1_20220525083546.daq",0,"RuralStr",1,0,0.0224420978002319,0.0181170022907036,0.959440899909064,0.0888223183381358,0.212018032129637,0.00119441662344068
"80",27,"NADS_IMPAIR_1_20220522083911.daq",0,"RuralStr",1,0,0.685720410879056,0.0276749869156492,0.286604602205295,-7.63070336631427,-2.39149852607612,0.0246768993561691
"81",1004,"NADS_IMPAIR_1_20220708084102.daq",0,"RuralStr",1,0,0.0141994067285278,0.0229008587157697,0.962899734555702,0.0498695589831053,0.140303480124219,0.00169931271077709
"82",1008,"NADS_IMPAIR_2_20220530132213.daq",0,"RuralStr",1,0,0.0327567655468518,0.00330321344718355,0.963940021005965,0.0223636656072399,0.141792065952947,0.00521873206483153
"83",1028,"NADS_IMPAIR_1_20220712142045.daq",0,"RuralStr",1,0,0.013197218521121,0.00846688912684273,0.978335892352036,-0.126299952855877,0.144371727212224,0.00157655113875485
"84",1029,"NADS_IMPAIR_2_20220709135457.daq",0,"RuralStr",1,0,0.0123831197195846,0.0146198633625024,0.972997016917913,0.00869829547606666,0.156755057322058,0.00101527361264977
"85",2012,"NADS_IMPAIR_3_20220709084027.daq",0,"RuralStr",1,0,0.0171220900921609,0.00977420438501142,0.973103705522828,0.0296271996157875,0.187943821634635,0.00181092662166661
"86",2020,"NADS_IMPAIR_1_20220712083309.daq",0,"RuralStr",1,0,0.0131673630293112,0.0331338546501433,0.953698782320546,0.205473679579292,0.270944401161325,0.00185239243412765
