"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"149",3,"NADS_IMPAIR_3_20220427095517.daq",3,"RuralStr",2,0,0.0199640687333689,0.0173660391084526,0.962669892158179,0.127732662806634,0.106779241900781,0.00149103930958698
"150",5,"NADS_IMPAIR_2_20220429094441.daq",3,"RuralStr",2,0,0.00918887703599225,0.0197551000780392,0.971056022885968,0.0397718805090786,0.209749612131411,0.000843384457864409
"151",6,"NADS_IMPAIR_3_20220507145828.daq",3,"RuralStr",2,0,0.0302336629278699,0.0217210753044287,0.948045261767701,0.0919913104455178,0.201154274623554,0.00216820787083547
"152",9,"NADS_IMPAIR_1_20220506150209.daq",3,"RuralStr",2,0,0.0390573701535292,0.00975454562928231,0.951188084217188,0.00696619025871424,0.0796708666807606,0.00434855511163899
"153",10,"NADS_IMPAIR_3_20220330095122.daq",3,"RuralStr",2,0,0.0214643527420904,0.0202825510149449,0.958253096242965,-0.167120442620888,0.203838005344789,0.00210349572569126
"154",11,"NADS_IMPAIR_1_20220507092123.daq",3,"RuralStr",2,0,0.0172150263466245,0.0183591857145471,0.964425787938828,0.0203806871210715,0.0383003460661707,0.00171627227962259
"155",13,"NADS_IMPAIR_3_20220504104317.daq",3,"RuralStr",2,0,0.0174253582892432,0.0268910333617423,0.955683608349015,-0.0445482469115759,0.165571149803172,0.00115784409319978
"156",14,"NADS_IMPAIR_2_20220410093936.daq",3,"RuralStr",2,0,0.0199545718708553,0.0127025169656567,0.967342911163488,0.115381279016019,0.074918137873273,0.00130266986541807
"157",15,"NADS_IMPAIR_2_20220527150054.daq",3,"RuralStr",2,0,0.0200904772522981,0.0196593765799078,0.960250146167794,-0.00972266556733198,0.147106136747328,0.00221379602697209
"158",16,"NADS_IMPAIR_1_20220415102453.daq",3,"RuralStr",2,0,0.0174613356501643,0.0307759240833495,0.951762740266486,-0.0670247118671274,0.276826259060468,0.00169258326229
"159",17,"NADS_IMPAIR_1_20220511092705.daq",3,"RuralStr",2,0,0.00912890785948506,0.0121210948518115,0.978749997288703,-0.0388980017587379,0.14011158562393,0.000795166666839791
"160",18,"NADS_IMPAIR_1_20220411094350.daq",3,"RuralStr",2,0,0.0165182894727728,0.0203979687336977,0.96308374179353,0.037377422405762,0.157178275580955,0.00231663909105615
"161",19,"NADS_IMPAIR_2_20220430151116.daq",3,"RuralStr",2,0,0.0215501401790376,0.0208484868138861,0.957601373007076,-0.0408882641971961,0.145161242812783,0.00185048075139173
"162",21,"NADS_IMPAIR_2_20220502094227.daq",3,"RuralStr",2,0,0.0450226207494357,0,0.954977379250564,-0.0124874856689472,0.023143541355639,0.00450095351131659
"163",22,"NADS_IMPAIR_3_20220430093142.daq",3,"RuralStr",2,0,0.0160130998593054,0.0161339039261974,0.967852996214497,-0.0519578987990467,0.0992896774136378,0.00141177817711624
"164",23,"NADS_IMPAIR_3_20220528094558.daq",3,"RuralStr",2,0,0.0147793876870943,0.00663837750444824,0.978582234808457,-0.0200691160247305,-0.0362297951938227,0.00146986965597881
"165",24,"NADS_IMPAIR_1_20220506094051.daq",3,"RuralStr",2,0,0.0269403087917149,0.0212683955463075,0.951791295661978,0.0791102382572012,0.187555835648753,0.00206236469513665
"166",25,"NADS_IMPAIR_1_20220523093834.daq",3,"RuralStr",2,0,0.0374522875929941,0.0293828341250818,0.933164878281924,-0.00671898489359222,0.102487352571405,0.00354664958417841
"167",26,"NADS_IMPAIR_2_20220525094530.daq",3,"RuralStr",2,0,0.0182766649080365,0.0253674354429157,0.956355899649048,0.0773991549245173,0.119107466759057,0.00126611691202446
"168",27,"NADS_IMPAIR_3_20220522095157.daq",3,"RuralStr",2,0,0.12169675753435,0.170054851046155,0.708248391419495,-0.0645303096125447,0.094379551165629,0.0444109687810883
"169",1004,"NADS_IMPAIR_3_20220708094141.daq",3,"RuralStr",2,0,0.0116092895589249,0.0168694600579655,0.97152125038311,0.0773895705156627,0.0596823507606403,0.0014879841853596
"170",1007,"NADS_IMPAIR_2_20220529101643.daq",3,"RuralStr",2,0,0.665705396977739,0,0.334294603022261,-9.04944833958695,53.3249156920491,0.00150855142664498
"171",1008,"NADS_IMPAIR_3_20220530142327.daq",3,"RuralStr",2,0,0.0183386509491352,0.0125837113514064,0.969077637699458,0.0204799176586484,0.0424962765662198,0.00221232106384226
"172",1028,"NADS_IMPAIR_2_20220712152303.daq",3,"RuralStr",2,0,0.0184835135586228,0.013598399014944,0.967918087426433,0.0431595581805593,0.0183495924836158,0.00272468103051814
"173",1029,"NADS_IMPAIR_1_20220709145318.daq",3,"RuralStr",2,0,0.0115357860894251,0.01079425669372,0.977669957216855,-0.0174963692503823,0.0955055987808672,0.000906991809293121
"174",1030,"NADS_IMPAIR_3_20220710153640.daq",3,"RuralStr",2,0,0.0224297683043551,0.0249065666506467,0.952663665044998,0.0773835408160713,0.119082884168117,0.00339954151416506
"175",2012,"NADS_IMPAIR_2_20220709094523.daq",3,"RuralStr",2,0,0.0198930464079956,0.0150716163315784,0.965035337260426,0.0309782947884702,0.160803869467965,0.00228610522575489
"176",2020,"NADS_IMPAIR_2_20220712095304.daq",3,"RuralStr",2,0,0.0125798861560937,0.0342647643792986,0.953155349464608,0.160270660031945,0.226654278331765,0.00217289534425985
"177",1,"NADS_IMPAIR_3_20220526160934.daq",3,"RuralStr",3,0,0.0170294670270409,0.0236293908538086,0.959341142119151,-0.0283791603107284,0.0973814486813191,0.00217985244317266
"178",2,"NADS_IMPAIR_2_20220403114032.daq",3,"RuralStr",3,0,0.0119030062310155,0.0329416185304519,0.955155375238533,0.0163865212078589,0.167586728568114,0.0014198542133221
"179",3,"NADS_IMPAIR_1_20220427105058.daq",3,"RuralStr",3,0,0.0360332730795985,0.00478853061882929,0.959178196301572,-0.0108919802840984,-0.0749398380325379,0.00255951417566148
"180",5,"NADS_IMPAIR_1_20220429104213.daq",3,"RuralStr",3,0,0.0124117538492377,0.014672940916978,0.972915305233784,0.106894577614573,0.108027978697388,0.000883608664400737
"181",6,"NADS_IMPAIR_1_20220507155326.daq",3,"RuralStr",3,0,0.026149623868122,0.0151081845206902,0.958742191611188,0.0634341497221472,0.115133989860792,0.00177107780812888
"182",9,"NADS_IMPAIR_2_20220506160030.daq",3,"RuralStr",3,0,0.904817186126004,0.0551494717704913,0.0400333421035049,-8.94535219271788,80.5152646761267,0.00154801626015263
"183",10,"NADS_IMPAIR_2_20220330104740.daq",3,"RuralStr",3,0,0.0331938630657271,0.0139202692806493,0.952885867653624,-0.078616698614398,0.100034961395415,0.00277449012719753
"184",11,"NADS_IMPAIR_3_20220507102244.daq",3,"RuralStr",3,0,0.015146785918325,0.0194473706454507,0.965405843436224,-0.0233020912847996,0.0623017579076246,0.00182262202804227
"185",13,"NADS_IMPAIR_2_20220504114130.daq",3,"RuralStr",3,0,0.0220710151005481,0.0212028408720466,0.956726144027405,-0.0588467393196676,0.149196064613276,0.00116081590579597
"186",14,"NADS_IMPAIR_1_20220410103320.daq",3,"RuralStr",3,0,0.0195268787658152,0.0114357446647308,0.969037376569454,0.154659085863249,0.113605738002443,0.0012811614455908
"187",15,"NADS_IMPAIR_3_20220527155636.daq",3,"RuralStr",3,0,0.0169585742386513,0.0163722210466133,0.966669204714735,-0.0300038303817547,0.113242815389933,0.00178631252991418
"188",16,"NADS_IMPAIR_2_20220415112103.daq",3,"RuralStr",3,0,0.018991275605962,0.0323978237672311,0.948610900626807,0.0417828170165261,0.164715614679285,0.00232758758293587
"189",17,"NADS_IMPAIR_2_20220511102823.daq",3,"RuralStr",3,0,0.0122505445117684,0.0205216117080145,0.967227843780217,0.0475865318283707,0.146798774572165,0.00132537317569707
"190",18,"NADS_IMPAIR_3_20220411104336.daq",3,"RuralStr",3,0,0.0199395901362376,0.0167194947360486,0.963340915127714,0.00137754215472261,0.0036616728495949,0.00250235253726053
"191",19,"NADS_IMPAIR_1_20220430161040.daq",3,"RuralStr",3,0,0.0207329540751146,0.0173690847661662,0.961897961158719,-0.0704211411381307,0.244777571253785,0.00194805820631856
"192",21,"NADS_IMPAIR_3_20220502104440.daq",3,"RuralStr",3,0,0.0360933346147607,0.0133260787763685,0.950580586608871,0.0206041455831908,0.0330367484909967,0.00436119444931136
"193",22,"NADS_IMPAIR_1_20220430102753.daq",3,"RuralStr",3,0,0.0174230467717098,0.015333162052227,0.967243791176063,-0.160588579269783,0.0990847566806212,0.00148654857768477
"194",23,"NADS_IMPAIR_2_20220528104156.daq",3,"RuralStr",3,0,0.0219658275498169,0.00492564862906326,0.97310852382112,0.0140671547671347,0.0140755875669694,0.00233113013709058
