"","Subject","DAQName","Condition","Event","Drive","Restart","beta1","beta2","beta3","lambda0","lambda1","sigma"
"36",9,"NADS_IMPAIR_2_20220506160030.daq",3,"Gravel",3,0,0.514208382060886,0.485791617939114,0,0.969844640435911,0.589863221446548,0.181603822813273
"37",10,"NADS_IMPAIR_2_20220330104740.daq",3,"Gravel",3,0,0.773463789704865,0.101877690203598,0.124658520091537,0.0573244881784697,0.0721680426685676,0.092814173803203
"38",11,"NADS_IMPAIR_3_20220507102244.daq",3,"Gravel",3,0,0.529872364008549,0.306870937168609,0.163256698822842,0.38442201733287,0.236146451233235,0.0759185411720047
"39",13,"NADS_IMPAIR_2_20220504114130.daq",3,"Gravel",3,0,0.194236464718408,0.61124908389156,0.194514451390032,0.355240551382398,0.0789381763343469,0.0299003424512075
"40",14,"NADS_IMPAIR_1_20220410103320.daq",3,"Gravel",3,0,0.176466280038669,0.578713770476861,0.24481994948447,4.4318877770663,1.12649437401839,0.0353834151942163
"41",15,"NADS_IMPAIR_3_20220527155636.daq",3,"Gravel",3,0,0.117824684573775,0.718964641976027,0.163210673450199,1.86040744867718,0.547170280735628,0.0322396838829866
"42",16,"NADS_IMPAIR_2_20220415112103.daq",3,"Gravel",3,0,0.852468648338528,0.147531351661472,0,-0.13432559793033,0.00871442812715567,0.16747447929863
"43",17,"NADS_IMPAIR_2_20220511102823.daq",3,"Gravel",3,0,0.623325572024176,0.376674427975824,0,0.246939079956811,0.157238967641913,0.0979821010621763
"44",18,"NADS_IMPAIR_3_20220411104336.daq",3,"Gravel",3,0,0.707192108987578,0.292807891012422,0,0.142298468704686,0.156560010753229,0.103230415089829
"45",19,"NADS_IMPAIR_1_20220430161040.daq",3,"Gravel",3,0,1,0,0,0.535080103151654,0.191134453181514,0.106281364653203
"46",21,"NADS_IMPAIR_3_20220502104440.daq",3,"Gravel",3,0,0.130405250839908,0.472755445183073,0.396839303977019,0.15782634533891,0.0101968125501834,0.0520410141680885
"47",22,"NADS_IMPAIR_1_20220430102753.daq",3,"Gravel",3,0,0.11489641627474,0.689742663180438,0.195360920544822,2.07939950019749,0.622399920957802,0.0340615224611939
"48",23,"NADS_IMPAIR_2_20220528104156.daq",3,"Gravel",3,0,0.0880119918604708,0.695153933285908,0.216834074853621,0.991254489648507,0.248707766815739,0.0375334183215623
"49",24,"NADS_IMPAIR_3_20220506103431.daq",3,"Gravel",3,0,0.15741302133246,0.643755894230814,0.198831084436727,1.09555928454055,0.290425008436949,0.0325182212876847
"50",25,"NADS_IMPAIR_2_20220523103441.daq",3,"Gravel",3,0,0.161530264491482,0.680728413638262,0.157741321870256,4.68552412350318,1.34743806008888,0.0343833896250423
"51",26,"NADS_IMPAIR_3_20220525104158.daq",3,"Gravel",3,0,1,0,0,-0.386175790900422,-0.0829816582920758,0.108055585984607
"52",27,"NADS_IMPAIR_2_20220522105011.daq",3,"Gravel",3,0,0.186706986152174,0.281074863863019,0.532218149984807,-0.243777790274013,-0.0776538245712186,0.0519451385025144
"53",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"Gravel",3,0,0.120933737120607,0.779710007826586,0.0993562550528069,1.9847214258554,0.637612527095812,0.0354008343051263
"54",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"Gravel",3,0,0.12852932830288,0.293331468550148,0.578139203146972,1.21861727202662,0.255825357235332,0.0622354052713999
"55",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"Gravel",3,0,0.121113820275051,0.578345773099993,0.300540406624956,2.3412498270268,0.458059600655243,0.0388128238165629
"56",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"Gravel",3,0,0.454201215517436,0.50404191145874,0.0417568730238238,0.397789379728871,0.333964700687294,0.095364508412168
"57",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"Gravel",3,0,0.836865131041676,0,0.163134868958324,-0.413606409054978,-0.0874589766235222,0.0906329178663589
"58",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"Gravel",3,0,0.599152035393753,0.400847964606247,0,0.39195988531757,0.149849670291346,0.155907867545807
"59",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"Gravel",3,0,0.100337385080107,0.427266325887932,0.472396289031961,0.829299562454846,0.264063550450951,0.0481598745450555
"60",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"Gravel",3,0,0.148135215680884,0.54314279831236,0.308721986006755,1.21799263484103,0.187236258090793,0.0364705206415817
"61",1,"NADS_IMPAIR_3_20220526160934.daq",3,"RuralStr",3,0,0.0170294670270409,0.0236293908538086,0.959341142119151,-0.0283791603107284,0.0973814486813191,0.00217985244317266
"62",2,"NADS_IMPAIR_2_20220403114032.daq",3,"RuralStr",3,0,0.0119030062310155,0.0329416185304519,0.955155375238533,0.0163865212078589,0.167586728568114,0.0014198542133221
"63",3,"NADS_IMPAIR_1_20220427105058.daq",3,"RuralStr",3,0,0.0360332730795985,0.00478853061882929,0.959178196301572,-0.0108919802840984,-0.0749398380325379,0.00255951417566148
"64",5,"NADS_IMPAIR_1_20220429104213.daq",3,"RuralStr",3,0,0.0124117538492377,0.014672940916978,0.972915305233784,0.106894577614573,0.108027978697388,0.000883608664400737
"65",6,"NADS_IMPAIR_1_20220507155326.daq",3,"RuralStr",3,0,0.026149623868122,0.0151081845206902,0.958742191611188,0.0634341497221472,0.115133989860792,0.00177107780812888
"66",9,"NADS_IMPAIR_2_20220506160030.daq",3,"RuralStr",3,0,0.904817186126004,0.0551494717704913,0.0400333421035049,-8.94535219271788,80.5152646761267,0.00154801626015263
"67",10,"NADS_IMPAIR_2_20220330104740.daq",3,"RuralStr",3,0,0.0331938630657271,0.0139202692806493,0.952885867653624,-0.078616698614398,0.100034961395415,0.00277449012719753
"68",11,"NADS_IMPAIR_3_20220507102244.daq",3,"RuralStr",3,0,0.015146785918325,0.0194473706454507,0.965405843436224,-0.0233020912847996,0.0623017579076246,0.00182262202804227
"69",13,"NADS_IMPAIR_2_20220504114130.daq",3,"RuralStr",3,0,0.0220710151005481,0.0212028408720466,0.956726144027405,-0.0588467393196676,0.149196064613276,0.00116081590579597
"70",14,"NADS_IMPAIR_1_20220410103320.daq",3,"RuralStr",3,0,0.0195268787658152,0.0114357446647308,0.969037376569454,0.154659085863249,0.113605738002443,0.0012811614455908
"71",15,"NADS_IMPAIR_3_20220527155636.daq",3,"RuralStr",3,0,0.0169585742386513,0.0163722210466133,0.966669204714735,-0.0300038303817547,0.113242815389933,0.00178631252991418
"72",16,"NADS_IMPAIR_2_20220415112103.daq",3,"RuralStr",3,0,0.018991275605962,0.0323978237672311,0.948610900626807,0.0417828170165261,0.164715614679285,0.00232758758293587
"73",17,"NADS_IMPAIR_2_20220511102823.daq",3,"RuralStr",3,0,0.0122505445117684,0.0205216117080145,0.967227843780217,0.0475865318283707,0.146798774572165,0.00132537317569707
"74",18,"NADS_IMPAIR_3_20220411104336.daq",3,"RuralStr",3,0,0.0199395901362376,0.0167194947360486,0.963340915127714,0.00137754215472261,0.0036616728495949,0.00250235253726053
"75",19,"NADS_IMPAIR_1_20220430161040.daq",3,"RuralStr",3,0,0.0207329540751146,0.0173690847661662,0.961897961158719,-0.0704211411381307,0.244777571253785,0.00194805820631856
"76",21,"NADS_IMPAIR_3_20220502104440.daq",3,"RuralStr",3,0,0.0360933346147607,0.0133260787763685,0.950580586608871,0.0206041455831908,0.0330367484909967,0.00436119444931136
"77",22,"NADS_IMPAIR_1_20220430102753.daq",3,"RuralStr",3,0,0.0174230467717098,0.015333162052227,0.967243791176063,-0.160588579269783,0.0990847566806212,0.00148654857768477
"78",23,"NADS_IMPAIR_2_20220528104156.daq",3,"RuralStr",3,0,0.0219658275498169,0.00492564862906326,0.97310852382112,0.0140671547671347,0.0140755875669694,0.00233113013709058
"79",24,"NADS_IMPAIR_3_20220506103431.daq",3,"RuralStr",3,0,0.0177526707496694,0.0180310151194147,0.964216314130916,0.0192529188174872,0.135657643769137,0.00177056747090066
"80",25,"NADS_IMPAIR_2_20220523103441.daq",3,"RuralStr",3,0,0.0224601880950226,0.0254404984526778,0.9520993134523,0.17403648805851,0.24514033543232,0.00154200583592473
"81",26,"NADS_IMPAIR_3_20220525104158.daq",3,"RuralStr",3,0,0.0161881394579012,0.022276617180369,0.96153524336173,-0.00393911778226412,0.175172524646868,0.00113394388656729
"82",27,"NADS_IMPAIR_2_20220522105011.daq",3,"RuralStr",3,0,0.0548782491298975,0.00239641089353297,0.94272533997657,0.0103317058101674,0.0732998337709416,0.00877391132148869
"83",1004,"NADS_IMPAIR_2_20220708103939.daq",3,"RuralStr",3,0,0.0208954268785829,0.0178519697028226,0.961252603418594,-0.0730050256315203,0.0540574407391637,0.00273100529321364
"84",1007,"NADS_IMPAIR_1_20220529111450.daq",3,"RuralStr",3,0,0.0452191211323283,0.239067106883687,0.715713771983985,-0.0612632555365091,0.147664639188793,0.0372665849236392
"85",1008,"NADS_IMPAIR_1_20220530152503.daq",3,"RuralStr",3,0,0.836369302866434,0.144517872767064,0.0191128243665025,-0.0457921664801505,0.0266806085492578,0.486479839756324
"86",1028,"NADS_IMPAIR_3_20220712161835.daq",3,"RuralStr",3,0,0.0196119300932451,0.00989124384127001,0.970496826065485,-0.047006404323378,0.0972098558661457,0.00251109206928287
"87",1029,"NADS_IMPAIR_3_20220709155332.daq",3,"RuralStr",3,0,0.0156202620204997,0.0108651025022088,0.973514635477291,0.0447309394658072,0.0358717609602565,0.00121470574459927
"88",1030,"NADS_IMPAIR_1_20220710161926.daq",3,"RuralStr",3,0,0.0273608655309798,0.0191028502832999,0.95353628418572,0.0235486688104321,0.0601769089026168,0.00373230596865976
"89",2012,"NADS_IMPAIR_1_20220709103803.daq",3,"RuralStr",3,0,0.0204150597252244,0.0111399469382573,0.968444993336518,0.0348524610247742,0.0714247475074251,0.00331728882808428
"90",2020,"NADS_IMPAIR_3_20220712104325.daq",3,"RuralStr",3,0,0.0136165178991186,0.0228339656694538,0.963549516431428,0.235058728233945,0.0704783120092505,0.0020669966075381
